华晨宇,逃离乌托邦
华晨宇,Let You Go
华晨宇,拆弹专家
华晨宇,枕边故事
华晨宇,随我 - (2017快乐男声主题曲)
华晨宇,环游
华晨宇,不朽
华晨宇,火星情报局
华晨宇,趁你还年轻 - (电影《等风来》推广曲)
华晨宇,变相怪杰
华晨宇,花儿与少年 - (真人秀《花儿与少年第一季》主题曲)
毛不易,像我这样的人
毛不易,消愁
毛不易,借
毛不易,不染 - (电视剧《香蜜沉沉烬如霜》主题曲)
毛不易,给你给我
毛不易,呓语
毛不易,平凡的一天
毛不易,一荤一素
毛不易,无问 - (电影《无问西东》宣传曲)
毛不易,盛夏
毛不易,二零三
毛不易,入海
毛不易,一程山路
毛不易,想你想你
毛不易,东北民谣
毛不易,深夜一角
毛不易,胡同
毛不易,小王
毛不易,如果有一天我变得很有钱
毛不易,南一道街
毛不易,哎哟
毛不易,借 (Live)
毛不易,水乡
毛不易,小王日记
毛不易,17 - (网剧《极限17》主题曲)
毛不易,感觉自己是巨星 - (电影《卧底巨星》推广曲)
毛不易,等
毛不易,芬芳一生
毛不易,项羽虞姬 - (手游《王者荣耀》项羽虞姬英雄主打歌)
毛不易,从无到有 - (电视剧《创业时代》片尾主题曲)
毛不易,红莓花儿开 - (电影《囧妈》片尾曲)
毛不易,意料之中
毛不易,一江水 - (电视剧《天坑鹰猎》概念主题曲)
毛不易,那时的我们
毛不易,我会守在这里 - (电视剧《以家人之名》片尾主题曲)
毛不易,在无风时 - (美的空调无风主题曲)
毛不易,请记住我 - (电影《寻梦环游记》中文主题曲)
毛不易,Outro
毛不易,Remember Me (Mao Bu Yi Version)
毛不易,Bonus Track：给你给我 (Demo版)
毛不易,Bonus Track：一荤一素 (Demo版)
G.E.M.邓紫棋,孤独
G.E.M.邓紫棋,句号
G.E.M.邓紫棋,光年之外 - (电影《太空旅客》中文主题曲)
G.E.M.邓紫棋,来自天堂的魔鬼
G.E.M.邓紫棋,倒数
G.E.M.邓紫棋,画 (Live Piano Session II)
G.E.M.邓紫棋,泡沫
G.E.M.邓紫棋,再见
G.E.M.邓紫棋,写不完的温柔
G.E.M.邓紫棋,多远都要在一起
G.E.M.邓紫棋,你不是真正的快乐 (Live)
G.E.M.邓紫棋,桃花诺 - (电视剧《上古情歌》片尾曲)
G.E.M.邓紫棋,喜欢你
G.E.M.邓紫棋,我的秘密
G.E.M.邓紫棋,手心的蔷薇 - (Beautiful)
G.E.M.邓紫棋,透明
G.E.M.邓紫棋,Where Did U Go
G.E.M.邓紫棋,攀登 (Live)
G.E.M.邓紫棋,后会无期 - (OT: The End of the World)
G.E.M.邓紫棋,差不多姑娘
G.E.M.邓紫棋,龙卷风
G.E.M.邓紫棋,摩天动物园
G.E.M.邓紫棋,好想好想你
G.E.M.邓紫棋,万国觉醒
G.E.M.邓紫棋,很久以后
G.E.M.邓紫棋,另一个童话
G.E.M.邓紫棋,别勉强
G.E.M.邓紫棋,漂向北方 (Live at 13th KKBOX Music Awards)
G.E.M.邓紫棋,于是
G.E.M.邓紫棋,平凡天使
G.E.M.邓紫棋,红蔷薇白玫瑰
G.E.M.邓紫棋,毒苹果
G.E.M.邓紫棋,依然睡公主
G.E.M.邓紫棋,有心人
G.E.M.邓紫棋,一路逆风
G.E.M.邓紫棋,岩石里的花
G.E.M.邓紫棋,你把我灌醉
G.E.M.邓紫棋,A.I.N.Y. 爱你
G.E.M.邓紫棋,Fly Away
G.E.M.邓紫棋,My Way (Live)
G.E.M.邓紫棋,Walk On Water - (电影《终结者：黑暗命运》中国区主题曲)
G.E.M.邓紫棋,新的心跳 - (真人秀《极速前进》主题曲)
G.E.M.邓紫棋,盲点
G.E.M.邓紫棋,情人
G.E.M.邓紫棋,心之焰 - (电视剧《楚乔传》片尾曲)
G.E.M.邓紫棋,如果没有你 (Live) - (原唱：莫文蔚)
G.E.M.邓紫棋,萤火
G.E.M.邓紫棋,那一夜
G.E.M.邓紫棋,回忆的沙漏
G.E.M.邓紫棋,热爱就一起
傲七爷,是想你的声音啊 - (你快听 滴答滴)
傲七爷,回到夏天 - (我多想回到那个夏天)
傲七爷,选择性回避
傲七爷,避愁
傲七爷,等风起
傲七爷,你不在故事里
傲七爷,第一百零一首诗
傲七爷,借东风 - (网易云音乐独家自制单曲)
傲七爷,破酥
傲七爷,成双
傲七爷,一梦南柯
傲七爷,枕边童话
傲七爷,一拜天地（翻自 不是Av的Ay君） 
傲七爷,单车（翻自 李克勤） 
傲七爷,晚夜微雨问海棠（翻自 镜予歌）
傲七爷,全部都是你（Cover Dragon Pig）
傲七爷,爱，存在（翻自 魏奇奇）
傲七爷,九九八十一（柔情版）（Cover 西瓜JUN / 泥鳅Niko / 知性的小方块 / 叶洛洛）
傲七爷,中华美食谣
傲七爷,全部都是你cover（Dragon Pig）
